symbol,entry_date,exit_date,setup,setup_score,entry,stop,target,rr_planned,exit_price,exit_reason,r_realized,days_held,regime_label,rr_gate,regime_mult,days_to_earnings,adx_value,ad_line_slope_pct,higher_lows,institutional_ownership_pct,extended,rr_pts,setup_pts,ctx_pts,inst_pts,raw_score,earnings_mult,extended_mult,final_score,confidence
CCJ,2024-02-22,2024-02-26,reversion,47.0,40.89,39.82,43.56,2.5,39.82,stop,-1.0,2,risk_on,2.5,0.878,,23.1,-15.493,0,68.0,False,0.0,14.1,7.41,4.67,26.18,1.0,1.0,22.99,speculative
CCJ,2024-03-07,2024-03-08,momentum,67.0,41.79,40.8,44.53,2.75,40.8,stop,-1.0,1,risk_on,2.5,0.913,,21.23,-19.791,2,68.0,True,12.5,20.1,6.56,8.67,47.83,1.0,0.7,30.57,speculative
CCJ,2024-05-17,2024-05-30,momentum,85.0,50.47,48.52,55.47,2.57,55.47,target,2.577,8,risk_on,2.5,0.925,,23.91,1.643,0,68.0,True,3.5,25.5,11.0,4.67,44.67,1.0,0.7,28.92,speculative
CCJ,2024-07-02,2024-07-08,reversion,50.0,49.54,48.18,52.93,2.5,48.18,stop,-1.0,3,risk_on,2.5,0.89,,15.76,1.256,0,68.0,False,0.0,15.0,5.95,4.67,25.62,1.0,1.0,22.8,speculative
CCJ,2024-10-29,2024-10-31,momentum,70.0,54.51,52.84,59.1,2.75,52.84,stop,-1.0,2,neutral,2.75,0.817,,38.87,31.633,0,68.0,False,12.5,21.0,20.0,4.67,58.17,1.0,1.0,47.52,speculative
CCJ,2024-12-04,2024-12-10,momentum,85.0,58.62,56.47,64.51,2.73,56.47,stop,-1.0,4,risk_on,2.5,0.902,,35.23,4.802,5,68.0,False,11.5,25.5,19.6,9.67,66.27,1.0,1.0,59.78,medium
CCJ,2025-01-06,2025-01-07,momentum,60.0,52.94,51.86,55.92,2.75,51.86,stop,-1.0,1,neutral,2.75,0.827,,17.78,-3.755,0,68.0,True,12.5,18.0,4.59,4.67,39.76,1.0,0.7,23.02,speculative
CCJ,2025-01-21,2025-01-22,momentum,47.0,51.1,49.86,54.52,2.75,54.52,target,2.736,1,risk_on,2.5,0.895,,15.02,4.563,1,68.0,True,12.5,14.1,12.14,6.67,45.41,1.0,0.7,28.45,speculative
CCJ,2025-07-08,2025-07-10,momentum,61.71,72.48,69.82,79.22,2.54,69.82,stop,-1.0,2,risk_on,2.5,0.895,,57.43,13.335,6,68.0,False,2.0,18.51,20.0,9.67,50.18,1.0,1.0,44.91,speculative
CCJ,2025-10-09,2025-10-13,momentum,85.0,85.34,82.23,93.91,2.75,93.91,target,2.756,2,risk_on,2.5,0.889,,26.2,0.968,5,68.0,False,12.5,25.5,10.51,9.67,58.18,1.0,1.0,51.72,speculative
CCJ,2025-11-26,2025-12-04,momentum,45.0,85.7,82.9,93.41,2.75,93.41,target,2.754,5,risk_on,2.5,0.898,,16.46,-4.964,0,68.0,True,12.5,13.5,3.83,4.67,34.5,1.0,0.7,21.69,speculative
CCJ,2025-12-19,2026-01-05,momentum,45.0,89.16,85.22,99.73,2.68,99.73,target,2.683,9,risk_on,2.5,0.95,,10.84,2.771,0,68.0,False,9.0,13.5,5.54,4.67,32.71,1.0,1.0,31.07,speculative
CCJ,2026-04-06,2026-04-16,momentum,46.29,109.05,104.12,122.58,2.75,122.58,target,2.75,8,neutral,2.75,0.774,,18.57,0.881,2,68.0,False,12.5,13.89,6.8,8.67,41.86,1.0,1.0,32.4,speculative
CCJ,2026-05-18,2026-05-21,reversion,47.0,105.14,101.86,113.33,2.5,105.33,time,0.058,3,risk_on,2.5,0.862,,17.63,-4.992,1,68.0,False,0.0,14.1,4.5,6.67,25.27,1.0,1.0,21.78,speculative
CVX,2023-04-17,2023-04-26,momentum,70.0,148.15,145.87,154.45,2.75,145.87,stop,-1.0,7,risk_on,2.5,0.912,,22.31,103.873,0,70.6,False,12.5,21.0,17.12,5.0,55.62,1.0,1.0,50.73,speculative
CVX,2024-01-04,2024-01-08,momentum,54.86,135.33,133.67,139.88,2.75,133.67,stop,-1.0,2,risk_on,2.5,0.906,,22.11,23.446,1,70.6,False,12.5,16.46,17.04,7.0,53.0,1.0,1.0,48.02,speculative
CVX,2024-02-15,2024-03-04,momentum,70.0,136.93,134.46,143.6,2.71,134.46,stop,-1.0,11,risk_on,2.5,0.901,,22.46,74.503,0,70.6,False,10.5,21.0,17.17,5.0,53.67,1.0,1.0,48.36,speculative
CVX,2024-03-11,2024-03-28,momentum,40.0,136.98,134.65,143.16,2.65,143.16,target,2.652,13,risk_on,2.5,0.896,,17.94,-47.306,2,70.6,False,7.5,12.0,4.68,9.0,33.18,1.0,1.0,29.73,speculative
CVX,2024-05-29,2024-05-31,reversion,50.0,144.05,142.97,146.76,2.5,146.76,target,2.486,2,risk_on,2.5,0.88,,18.66,191.048,0,70.6,False,0.0,15.0,15.09,5.0,35.09,1.0,1.0,30.88,speculative
CVX,2024-06-24,2024-07-08,momentum,40.0,143.1,141.01,148.82,2.75,141.01,stop,-1.0,9,risk_on,2.5,0.865,,15.58,-110.73,0,70.6,False,12.5,12.0,3.33,5.0,32.83,1.0,1.0,28.4,speculative
CVX,2024-07-15,2024-07-18,momentum,40.0,143.08,140.8,149.06,2.62,149.06,target,2.623,3,risk_on,2.5,0.912,,12.39,-314.722,0,70.6,False,6.0,12.0,0.0,5.0,23.0,1.0,1.0,20.98,speculative
CVX,2024-11-29,2024-12-04,momentum,85.0,151.16,148.88,156.94,2.54,148.88,stop,-1.0,3,risk_on,2.5,0.92,,38.22,24.466,2,70.6,False,2.0,25.5,20.0,9.0,56.5,1.0,1.0,51.98,speculative
CVX,2025-01-27,2025-01-31,momentum,65.0,146.75,144.43,153.08,2.73,144.43,stop,-1.0,4,risk_on,2.5,0.86,,29.57,13.463,3,70.6,False,11.5,19.5,19.84,10.0,60.84,1.0,1.0,52.32,speculative
CVX,2025-02-10,2025-03-03,momentum,44.0,144.02,141.22,151.11,2.53,151.11,target,2.532,14,risk_on,2.5,0.893,,20.83,-17.158,1,70.6,False,1.5,13.2,6.33,7.0,28.03,1.0,1.0,25.03,speculative
CVX,2025-07-01,2025-07-08,momentum,48.86,138.86,136.68,144.88,2.75,144.88,target,2.749,4,risk_on,2.5,0.901,,29.68,22.679,0,70.6,False,12.5,14.66,19.88,5.0,52.04,1.0,1.0,46.89,speculative
CVX,2025-08-05,2025-08-22,momentum,65.0,146.59,143.8,154.02,2.67,154.02,target,2.663,13,risk_on,2.5,0.882,,30.2,58.075,2,70.6,False,8.5,19.5,20.0,9.0,57.0,1.0,1.0,50.27,speculative
CVX,2025-09-24,2025-09-30,momentum,50.0,153.17,150.57,159.82,2.56,150.57,stop,-1.0,4,risk_on,2.5,0.894,,24.76,-239.873,0,70.6,False,3.0,15.0,8.04,5.0,31.04,1.0,1.0,27.75,speculative
CVX,2025-10-09,2025-10-10,reversion,42.0,147.16,146.16,149.67,2.5,146.16,stop,-1.0,1,risk_on,2.5,0.889,,18.54,-571.732,0,70.6,False,0.0,12.6,5.02,5.0,22.62,1.0,1.0,20.11,speculative
CVX,2025-10-22,2025-11-11,momentum,47.0,149.14,147.0,155.03,2.75,151.63,time,1.163,14,neutral,2.75,0.848,,15.45,13.243,1,70.6,False,12.5,14.1,13.26,7.0,46.86,1.0,1.0,39.74,speculative
CVX,2025-12-04,2025-12-08,momentum,55.0,148.49,146.28,154.57,2.75,146.28,stop,-1.0,2,risk_on,2.5,0.931,,8.01,9.903,2,70.6,False,12.5,16.5,10.0,9.0,48.0,1.0,1.0,44.69,speculative
CVX,2025-12-29,2026-01-02,momentum,55.0,147.18,145.12,152.6,2.64,152.6,target,2.631,3,risk_on,2.5,0.919,,9.83,-77.601,2,70.6,False,7.0,16.5,0.0,9.0,32.5,1.0,1.0,29.87,speculative
CVX,2026-04-01,2026-04-02,breakout,45.0,195.62,193.14,203.05,3.0,203.05,target,2.996,1,risk_off,3.0,0.678,,43.16,-28.574,4,70.6,False,25.0,13.5,10.0,10.0,58.5,1.0,1.0,39.66,speculative
CVX,2026-04-29,2026-05-06,momentum,67.0,186.3,183.27,194.64,2.75,183.27,stop,-1.0,5,neutral,2.75,0.852,,22.11,32.532,2,70.6,False,12.5,20.1,17.04,9.0,58.64,1.0,1.0,49.96,speculative
CVX,2026-05-15,2026-05-19,momentum,47.0,185.58,182.05,195.3,2.75,195.3,target,2.754,2,neutral,2.75,0.829,,17.53,169.131,1,70.6,False,12.5,14.1,14.45,7.0,48.05,1.0,1.0,39.83,speculative
XOM,2023-04-17,2023-04-28,momentum,48.86,102.89,101.45,106.87,2.75,106.87,target,2.745,9,risk_on,2.5,0.912,,23.16,72.896,0,68.8,False,12.5,14.66,17.44,4.8,49.4,1.0,1.0,45.05,speculative
XOM,2023-05-15,2023-05-16,reversion,87.0,95.05,93.37,99.23,2.5,93.37,stop,-1.0,1,risk_on,2.5,0.908,,22.13,-15.436,0,68.8,False,0.0,26.1,7.05,4.8,37.95,1.0,1.0,34.46,speculative
XOM,2023-06-07,2023-06-20,momentum,59.0,95.78,93.82,101.18,2.75,93.82,stop,-1.0,8,risk_on,2.5,0.946,,20.19,-6.277,1,68.8,False,12.5,17.7,5.97,6.8,42.97,1.0,1.0,40.65,speculative
XOM,2023-06-29,2023-07-06,momentum,47.0,94.96,93.17,99.87,2.75,93.17,stop,-1.0,4,risk_on,2.5,0.934,,16.65,-2.068,1,68.8,False,12.5,14.1,3.94,6.8,37.34,1.0,1.0,34.88,speculative
XOM,2023-07-24,2023-08-04,momentum,40.0,93.75,92.23,97.91,2.75,97.91,target,2.755,9,risk_on,2.5,0.939,,14.87,33.013,0,68.8,False,12.5,12.0,10.0,4.8,39.3,1.0,1.0,36.9,speculative
XOM,2024-03-01,2024-03-11,momentum,65.0,96.99,95.35,101.24,2.6,101.24,target,2.591,6,risk_on,2.5,0.923,,28.83,-13.579,2,68.8,False,5.0,19.5,9.56,8.8,42.86,1.0,1.0,39.56,speculative
XOM,2024-05-09,2024-05-23,momentum,57.0,108.95,107.33,113.4,2.75,107.33,stop,-1.0,10,risk_on,2.5,0.928,,32.73,-10.704,1,68.8,False,12.5,17.1,10.0,6.8,46.4,1.0,1.0,43.06,speculative
XOM,2024-06-12,2024-06-13,reversion,47.0,103.88,102.99,106.1,2.5,102.99,stop,-1.0,1,risk_on,2.5,0.892,,17.01,4.209,0,68.8,False,0.0,14.1,12.57,4.8,31.47,1.0,1.0,28.07,speculative
XOM,2024-06-24,2024-06-26,momentum,40.0,104.42,103.3,107.47,2.75,107.47,target,2.748,2,risk_on,2.5,0.865,,16.53,-13.605,0,68.8,False,12.5,12.0,3.87,4.8,33.17,1.0,1.0,28.69,speculative
XOM,2024-09-19,2024-09-26,momentum,50.0,107.45,105.55,112.65,2.75,105.55,stop,-1.0,5,risk_on,2.5,0.863,,11.7,10.087,0,68.8,False,12.5,15.0,10.0,4.8,42.3,1.0,1.0,36.5,speculative
XOM,2024-12-04,2024-12-09,reversion,62.0,108.77,107.88,110.98,2.5,107.88,stop,-1.0,3,risk_on,2.5,0.902,,15.35,-22.094,0,68.8,False,0.0,18.6,3.2,4.8,26.6,1.0,1.0,23.99,speculative
XOM,2025-06-27,2025-07-01,momentum,48.86,106.65,104.37,112.52,2.58,104.37,stop,-1.0,2,risk_on,2.5,0.892,,23.95,45.976,0,68.8,False,4.0,14.66,17.73,4.8,41.19,1.0,1.0,36.74,speculative
XOM,2025-08-20,2025-08-22,momentum,55.0,104.72,103.31,108.61,2.75,108.61,target,2.759,2,risk_on,2.5,0.913,,14.28,4.208,2,68.8,False,12.5,16.5,8.42,8.8,46.22,1.0,1.0,42.2,speculative
XOM,2025-10-02,2025-10-03,reversion,50.0,108.86,108.1,110.74,2.5,110.74,target,2.507,1,risk_on,2.5,0.89,,19.06,-12.595,3,68.8,False,0.0,15.0,5.32,9.8,30.12,1.0,1.0,26.81,speculative
XOM,2026-04-29,2026-05-06,momentum,52.0,149.88,147.19,157.28,2.75,147.19,stop,-1.0,5,neutral,2.75,0.852,,18.64,6.829,2,68.8,False,12.5,15.6,15.08,8.8,51.98,1.0,1.0,44.29,speculative
XOM,2026-05-13,2026-05-15,momentum,40.0,149.11,146.08,157.44,2.75,157.44,target,2.749,2,risk_on,2.5,0.883,,14.71,33.831,0,68.8,False,12.5,12.0,10.0,4.8,39.3,1.0,1.0,34.7,speculative
EOG,2023-08-22,2023-08-23,momentum,44.57,117.69,116.02,122.28,2.75,116.02,stop,-1.0,1,neutral,2.75,0.788,,28.71,-2.207,2,97.5,False,12.5,13.37,9.52,9.0,44.39,1.0,1.0,34.98,speculative
EOG,2023-10-10,2023-10-13,momentum,45.0,112.68,110.87,117.67,2.75,117.67,target,2.757,3,neutral,2.75,0.788,,17.9,-77.014,0,97.5,False,12.5,13.5,4.66,5.0,35.66,1.0,1.0,28.1,speculative
EOG,2023-12-19,2024-01-08,momentum,40.0,110.97,108.73,117.14,2.75,108.73,stop,-1.0,12,risk_on,2.5,0.95,,17.23,125.807,0,97.5,False,12.5,12.0,14.27,5.0,43.77,1.0,1.0,41.58,speculative
EOG,2024-05-23,2024-05-24,reversion,62.0,116.19,115.5,117.91,2.5,115.5,stop,-1.0,1,risk_on,2.5,0.914,,32.23,-72.393,0,97.5,False,0.0,18.6,10.0,5.0,33.6,1.0,1.0,30.71,speculative
EOG,2024-06-24,2024-07-01,momentum,65.0,114.08,112.33,118.89,2.75,118.89,target,2.749,5,risk_on,2.5,0.865,,33.47,157.308,0,97.5,False,12.5,19.5,20.0,5.0,57.0,1.0,1.0,49.3,speculative
EOG,2024-07-09,2024-07-15,momentum,67.0,117.5,115.85,122.04,2.75,122.04,target,2.752,4,risk_on,2.5,0.896,,25.49,64.061,1,97.5,False,12.5,20.1,18.31,7.0,57.91,1.0,1.0,51.89,speculative
EOG,2024-09-19,2024-09-23,momentum,52.0,115.7,113.93,120.57,2.75,120.57,target,2.751,2,risk_on,2.5,0.863,,19.24,-39.842,0,97.5,False,12.5,15.6,5.42,5.0,38.52,1.0,1.0,33.24,speculative
EOG,2024-11-07,2024-11-08,momentum,55.0,117.93,115.71,124.03,2.75,124.03,target,2.748,1,risk_on,2.5,0.88,,13.97,-29.087,2,97.5,False,12.5,16.5,0.0,9.0,38.0,1.0,1.0,33.44,speculative
EOG,2024-11-25,2024-11-26,momentum,61.71,127.51,125.12,134.08,2.75,125.12,stop,-1.0,1,risk_on,2.5,0.92,,33.75,-16.007,4,97.5,False,12.5,18.51,10.0,10.0,51.01,1.0,1.0,46.93,speculative
EOG,2024-12-10,2024-12-16,reversion,62.0,120.29,119.04,123.4,2.5,119.04,stop,-1.0,4,risk_on,2.5,0.874,,24.94,-60.764,0,97.5,False,0.0,18.6,8.1,5.0,31.7,1.0,1.0,27.71,speculative
EOG,2025-01-03,2025-01-06,momentum,82.0,116.95,115.68,120.46,2.75,120.46,target,2.742,1,neutral,2.75,0.775,,33.12,-38.676,1,97.5,False,12.5,24.6,10.0,7.0,54.1,1.0,1.0,41.93,speculative
EOG,2025-02-10,2025-02-19,momentum,52.0,122.95,120.74,129.02,2.75,129.02,target,2.747,6,risk_on,2.5,0.893,,20.69,7.216,2,97.5,False,12.5,15.6,16.25,9.0,53.35,1.0,1.0,47.64,speculative
EOG,2025-03-24,2025-04-03,momentum,87.0,119.75,117.06,127.14,2.75,117.06,stop,-1.0,8,neutral,2.75,0.761,,20.2,101.842,3,97.5,False,12.5,26.1,15.97,10.0,64.57,1.0,1.0,49.14,speculative
EOG,2025-06-26,2025-07-01,momentum,48.86,117.13,114.38,124.63,2.73,114.38,stop,-1.0,3,risk_on,2.5,0.894,,28.12,65.121,0,97.5,False,11.5,14.66,19.3,5.0,50.46,1.0,1.0,45.11,speculative
EOG,2025-08-14,2025-08-29,momentum,40.0,115.18,112.72,121.73,2.66,121.73,target,2.663,11,risk_on,2.5,0.915,,10.56,-3.785,0,97.5,False,8.0,12.0,0.0,5.0,25.0,1.0,1.0,22.88,speculative
EOG,2025-09-10,2025-09-15,momentum,45.0,116.73,114.28,123.33,2.7,114.28,stop,-1.0,3,risk_on,2.5,0.937,,13.71,42.263,0,97.5,False,10.0,13.5,10.0,5.0,38.5,1.0,1.0,36.07,speculative
EOG,2026-02-02,2026-02-11,breakout,45.0,107.57,104.18,116.74,2.7,116.74,target,2.705,7,risk_on,2.5,0.912,,20.24,-69.157,5,97.5,False,10.0,13.5,5.99,10.0,39.49,1.0,1.0,36.01,speculative
MPC,2023-04-21,2023-04-26,reversion,50.0,115.38,113.63,119.74,2.5,113.63,stop,-1.0,3,risk_on,2.5,0.917,,12.0,236.2,1,78.1,False,0.0,15.0,10.0,7.0,32.0,1.0,1.0,29.34,speculative
MPC,2023-08-22,2023-08-23,momentum,65.0,135.08,133.36,139.8,2.75,133.36,stop,-1.0,1,neutral,2.75,0.788,,46.09,105.281,5,78.1,False,12.5,19.5,20.0,10.0,62.0,1.0,1.0,48.86,speculative
MPC,2023-09-21,2023-09-29,momentum,50.0,145.2,142.03,153.9,2.75,142.03,stop,-1.0,6,neutral,2.75,0.785,,33.22,-40.134,0,78.1,False,12.5,15.0,10.0,5.0,42.5,1.0,1.0,33.36,speculative
MPC,2023-10-10,2023-10-26,momentum,57.0,139.03,136.53,145.9,2.75,136.53,stop,-1.0,12,neutral,2.75,0.788,,22.04,-57.754,0,78.1,False,12.5,17.1,7.01,5.0,41.61,1.0,1.0,32.79,speculative
MPC,2023-11-15,2023-12-06,momentum,40.0,140.19,136.65,149.71,2.68,136.65,stop,-1.0,14,risk_on,2.5,0.919,,13.86,-60.673,0,78.1,False,9.0,12.0,0.0,5.0,26.0,1.0,1.0,23.89,speculative
MPC,2023-12-14,2023-12-20,momentum,47.0,139.31,136.07,148.19,2.75,148.19,target,2.749,4,risk_on,2.5,0.95,,13.88,-86.604,1,78.1,False,12.5,14.1,0.0,7.0,33.6,1.0,1.0,31.92,speculative
MPC,2024-01-02,2024-01-03,momentum,55.0,142.75,139.58,151.35,2.71,151.35,target,2.704,1,risk_on,2.5,0.95,,10.27,307.856,3,78.1,False,10.5,16.5,10.0,10.0,47.0,1.0,1.0,44.65,speculative
MPC,2024-02-21,2024-03-05,momentum,48.86,159.78,156.25,169.48,2.75,169.48,target,2.748,9,risk_on,2.5,0.881,,33.66,477.073,0,78.1,False,12.5,14.66,20.0,5.0,52.16,1.0,1.0,45.95,speculative
MPC,2024-04-29,2024-04-30,momentum,44.57,191.14,187.44,201.31,2.75,187.44,stop,-1.0,1,risk_on,2.5,0.88,,29.08,-9.149,2,78.1,False,12.5,13.37,9.65,9.0,44.52,1.0,1.0,39.18,speculative
MPC,2024-05-13,2024-05-14,reversion,47.0,169.85,167.71,175.21,2.5,167.71,stop,-1.0,1,risk_on,2.5,0.898,,36.83,-21.521,1,78.1,False,0.0,14.1,10.0,7.0,31.1,1.0,1.0,27.93,speculative
MPC,2024-06-14,2024-06-26,reversion,47.0,163.18,160.09,170.91,2.5,167.24,time,1.315,7,risk_on,2.5,0.89,,32.79,-11.977,0,78.1,False,0.0,14.1,10.0,5.0,29.1,1.0,1.0,25.9,speculative
MPC,2025-01-06,2025-01-10,momentum,40.2,135.18,133.86,138.82,2.75,138.82,target,2.758,3,neutral,2.75,0.827,,23.0,160.216,1,78.1,False,12.5,12.06,17.38,7.0,48.94,1.0,1.0,40.47,speculative
MPC,2025-01-29,2025-01-31,momentum,61.71,146.3,142.95,155.51,2.75,142.95,stop,-1.0,2,neutral,2.75,0.853,,25.02,2.037,2,78.1,False,12.5,18.51,12.21,9.0,52.22,1.0,1.0,44.54,speculative
MPC,2025-05-23,2025-06-13,momentum,70.0,155.5,151.68,166.0,2.75,162.96,time,1.953,14,neutral,2.75,0.845,,34.11,96.425,0,78.1,False,12.5,21.0,20.0,5.0,58.5,1.0,1.0,49.43,speculative
MPC,2025-07-01,2025-07-07,momentum,77.0,164.07,160.26,173.92,2.58,173.92,target,2.585,3,risk_on,2.5,0.901,,24.95,42.234,1,78.1,False,4.0,23.1,18.11,7.0,52.21,1.0,1.0,47.04,speculative
MPC,2025-07-22,2025-07-24,momentum,67.0,171.73,168.19,180.98,2.62,168.19,stop,-1.0,2,risk_on,2.5,0.894,,29.35,21.211,1,78.1,False,6.0,20.1,19.76,7.0,52.86,1.0,1.0,47.26,speculative
MPC,2025-08-07,2025-08-11,reversion,47.0,158.41,156.71,162.65,2.5,156.71,stop,-1.0,2,risk_on,2.5,0.871,,21.17,-25.207,0,78.1,False,0.0,14.1,6.53,5.0,25.63,1.0,1.0,22.32,speculative
MPC,2025-08-20,2025-08-22,momentum,59.0,160.66,158.85,165.63,2.75,165.63,target,2.746,2,risk_on,2.5,0.913,,23.72,-2.594,1,78.1,False,12.5,17.7,7.64,7.0,44.84,1.0,1.0,40.94,speculative
MPC,2025-09-12,2025-09-23,momentum,54.86,177.94,174.46,187.52,2.75,187.52,target,2.753,7,risk_on,2.5,0.935,,37.68,56.845,1,78.1,False,12.5,16.46,20.0,7.0,55.96,1.0,1.0,52.32,speculative
MPC,2025-12-12,2025-12-16,reversion,50.0,184.14,181.24,191.38,2.5,181.24,stop,-1.0,2,risk_on,2.5,0.95,,14.46,-0.002,0,78.1,False,0.0,15.0,0.0,5.0,20.0,1.0,1.0,19.0,speculative
MPC,2026-01-13,2026-02-03,momentum,44.57,172.08,167.8,183.87,2.75,183.87,target,2.755,14,risk_on,2.5,0.897,,26.58,-18.626,2,78.1,False,12.5,13.37,8.72,9.0,43.59,1.0,1.0,39.1,speculative
MPC,2026-04-20,2026-04-27,reversion,47.0,213.31,207.72,227.27,2.5,227.27,target,2.497,5,risk_on,2.5,0.88,,26.48,3.82,0,78.1,False,0.0,14.1,16.32,5.0,35.42,1.0,1.0,31.17,speculative
FSLR,2023-05-03,2023-05-12,reversion,60.0,174.33,168.33,189.33,2.5,189.33,target,2.5,7,risk_on,2.5,0.862,,29.23,18.405,0,94.1,False,0.0,18.0,19.71,5.0,42.71,1.0,1.0,36.82,speculative
FSLR,2023-05-25,2023-06-06,momentum,44.57,201.79,196.48,216.41,2.75,196.48,stop,-1.0,7,risk_on,2.5,0.918,,22.06,25.086,2,94.1,False,12.5,13.37,17.02,9.0,51.89,1.0,1.0,47.64,speculative
FSLR,2023-06-20,2023-06-22,reversion,47.0,186.1,182.48,195.15,2.5,182.48,stop,-1.0,2,risk_on,2.5,0.924,,12.61,-5.873,0,94.1,False,0.0,14.1,0.0,5.0,19.1,1.0,1.0,17.65,speculative
FSLR,2023-07-12,2023-07-17,momentum,40.0,189.7,182.55,207.98,2.55,207.98,target,2.553,3,risk_on,2.5,0.92,,11.49,-7.1,3,94.1,False,2.5,12.0,0.0,10.0,24.5,1.0,1.0,22.54,speculative
FSLR,2023-12-01,2023-12-06,momentum,40.29,156.42,151.52,169.89,2.75,151.52,stop,-1.0,3,risk_on,2.5,0.934,,17.53,5.445,2,94.1,False,12.5,12.09,14.45,9.0,48.04,1.0,1.0,44.87,speculative
FSLR,2024-01-03,2024-01-08,momentum,54.86,169.6,162.69,187.26,2.56,162.69,stop,-1.0,3,risk_on,2.5,0.897,,22.61,-4.216,1,94.1,False,3.0,16.46,7.23,7.0,33.69,1.0,1.0,30.22,speculative
FSLR,2024-05-16,2024-05-21,momentum,85.0,190.63,183.35,208.89,2.51,208.89,target,2.508,3,risk_on,2.5,0.932,,29.96,-5.608,0,94.1,False,0.5,25.5,9.98,5.0,40.98,1.0,1.0,38.19,speculative
FSLR,2024-06-10,2024-06-11,momentum,85.0,270.06,261.21,294.39,2.75,294.39,target,2.749,1,risk_on,2.5,0.896,,49.68,62.682,2,94.1,True,12.5,25.5,20.0,9.0,67.0,1.0,0.7,42.02,speculative
FSLR,2024-06-24,2024-06-26,momentum,48.86,266.5,253.57,301.0,2.67,253.57,stop,-1.0,2,risk_on,2.5,0.865,,36.14,9.651,0,94.1,False,8.5,14.66,20.0,5.0,48.16,1.0,1.0,41.66,speculative
FSLR,2024-07-18,2024-07-29,reversion,47.0,213.58,203.72,238.23,2.5,220.4,time,0.692,7,risk_on,2.5,0.88,,25.74,-16.552,0,94.1,False,0.0,14.1,8.4,5.0,27.5,1.0,1.0,24.2,speculative
FSLR,2024-08-26,2024-09-03,momentum,52.0,225.99,217.19,250.18,2.75,217.19,stop,-1.0,5,neutral,2.75,0.829,,13.67,-15.986,1,94.1,True,12.5,15.6,0.0,7.0,35.1,1.0,0.7,20.37,speculative
FSLR,2024-09-11,2024-09-18,momentum,60.0,219.37,209.24,247.23,2.75,247.23,target,2.75,5,neutral,2.75,0.839,,15.1,-4.109,0,94.1,True,12.5,18.0,3.06,5.0,38.56,1.0,0.7,22.65,speculative
FSLR,2025-04-30,2025-05-12,breakout,45.0,125.82,119.09,146.01,3.0,146.01,target,3.0,8,risk_off,3.0,0.722,,19.91,153.476,0,94.1,False,25.0,13.5,15.81,5.0,59.31,1.0,1.0,42.82,speculative
FSLR,2025-07-15,2025-08-01,momentum,40.0,166.33,158.81,187.03,2.75,187.03,target,2.753,13,risk_on,2.5,0.893,,12.56,13.027,0,94.1,True,12.5,12.0,10.0,5.0,39.5,1.0,0.7,24.69,speculative
FSLR,2025-08-29,2025-09-02,momentum,48.86,196.55,191.05,211.67,2.75,191.05,stop,-1.0,1,risk_on,2.5,0.95,,23.12,-6.914,0,94.1,False,12.5,14.66,7.42,5.0,39.58,1.0,1.0,37.6,speculative
FSLR,2025-10-14,2025-10-15,momentum,48.86,226.97,220.1,245.87,2.75,245.87,target,2.751,1,neutral,2.75,0.822,,28.74,-12.322,0,94.1,False,12.5,14.66,9.53,5.0,41.69,1.0,1.0,34.27,speculative
FSLR,2025-12-11,2025-12-12,momentum,45.0,261.83,251.3,290.44,2.72,251.3,stop,-1.0,1,risk_on,2.5,0.95,,11.25,-1.897,0,94.1,True,11.0,13.5,0.0,5.0,29.5,1.0,0.7,19.62,speculative
FSLR,2026-01-05,2026-01-07,momentum,85.0,268.8,260.5,291.64,2.75,260.5,stop,-1.0,2,risk_on,2.5,0.919,,23.65,6.36,0,94.1,False,12.5,25.5,17.62,5.0,60.62,1.0,1.0,55.71,medium
FSLR,2026-01-14,2026-01-26,reversion,47.0,236.45,230.01,252.56,2.5,242.97,time,1.012,7,risk_on,2.5,0.909,,20.22,-11.53,0,94.1,False,0.0,14.1,5.98,5.0,25.08,1.0,1.0,22.8,speculative
FSLR,2026-02-20,2026-02-25,momentum,55.0,232.71,221.34,263.97,2.75,221.34,stop,-1.0,3,neutral,2.75,0.838,,15.34,9.661,2,94.1,True,12.5,16.5,13.19,9.0,51.19,1.0,0.7,30.03,speculative
FSLR,2026-04-15,2026-04-16,breakout,60.0,195.2,188.99,213.83,3.0,188.99,stop,-1.0,1,neutral,2.75,0.86,,17.74,-12.821,2,94.1,False,25.0,18.0,4.57,9.0,56.57,1.0,1.0,48.65,speculative
OXY,2023-10-10,2023-10-18,momentum,45.0,60.0,58.82,63.27,2.75,63.27,target,2.748,6,neutral,2.75,0.788,,15.86,-227.32,0,55.1,False,12.5,13.5,3.49,2.52,32.01,1.0,1.0,25.22,speculative
OXY,2023-12-19,2023-12-22,momentum,50.57,56.05,55.04,58.82,2.75,58.82,target,2.743,3,risk_on,2.5,0.95,,24.29,-86.26,1,55.1,True,12.5,15.17,7.86,4.52,40.05,1.0,0.7,26.63,speculative
OXY,2024-03-11,2024-03-19,momentum,45.0,58.49,57.51,61.05,2.6,61.05,target,2.612,6,risk_on,2.5,0.896,,17.33,22.556,0,55.1,False,5.0,13.5,14.33,2.52,35.35,1.0,1.0,31.67,speculative
